id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
xnRUwn6azJpfuXQhKBU79A==,Propiedad,12/03/2020,27/06/2020,12/03/2020,-31643828,-60719612,Argentina,Santa Fe,Santa Fe,,,,5,3,2,178,185,,,Mensual,Casa de 3 dorm a metros de Av. Freyre y Tucumán,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Noemi Maniscalco - MLS ID # 261053-173Casa desarrollada en 2 plantas. Posee 3 dormitorios, 1 en planta baja. 2 baños, cocina comedor, muy buen patio y posibilidad de cochera.<br>Estado general muy bueno, todos los servicios instalados y funcionando.<br>Ubicada a pocos metros de Av. Freyre y Tucumán, zona comercial, de escuelas y bancos. Transporte urbano.<br>Puede aceptar permuta por propiedad en Córdoba. ",Casa,Venta
2esBjD/vs7H100BxTVASIg==,Propiedad,12/03/2020,27/06/2020,12/03/2020,-31639937,-60708625,Argentina,Santa Fe,Santa Fe,,,,4,3,2,119,95,,,Mensual,FIDEICOMISO Depto. 3 dorm a estrenar en Santa Fe,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Lautaro Beron - MLS ID # 420291032-127Departamento de 3 dorm a estrenar en Edificio Campanarios 27, en zona céntrica de la ciudad de Santa Fe, sobre calle Primero de Mayo entre Crespo y Suipacha.<br><br>Los deptos. de este Edificio cuentan con ambientes de dimensiones generosas: estares de 3 x 5 mts., dormitorios de 3 x 3 mts. más superficie de placard, cocinas de 3,50 x 1,50 m, y balcones de 4,15 x 1,10 mts.<br>Las puertas de ingreso a los departamentos son de seguridad y las interiores son de  madera tipo placa marca Oblak; todas de doble contacto y primera calidad. Los pisos son de cerámica esmaltada de excelente calidad al igual que los revestimientos de paredes de cocina y baños. Las aberturas exteriores son de aluminio de alta prestación línea Módena color blanco y en todos los dormitorios cuentan además con cortina de enrollar.<br>Las cocinas provistas con conexiones para lavarropas y griferías, están totalmente equipadas con muebles de cocina marca Pressiso, una compañía con una larga trayectoria en el mercado y excelente calidad. Son de melanina, con mesada de granito natural, bacha de acero inoxidable marca Johnson, mueble bajo mesada y alacena. Se proveen artefactos de cocinas a gas, marca FLORENCIA (o similar) con 4 hornallas y horno autolimpiante. Y calefones a gas, marca LONGVIE (o similar).<br>Cada dormitorio dispone de placard marca Pressiso, de melanina, empotrado, con puertas corredizas e interiores incluidos.<br>Instalación eléctrica completa, entrada de TV, portero eléctrico, boca para teléfono. Instalación para calefactor en estar comedor.<br><br>Características generales del edificio:<br>-15 Pisos<br>-Departamentos de 1 dormitorio;<br>-Pisos de 2 y 3 dormitorios;<br>-Un exclusivo piso de 2 dormitorios con amplias terrazas;<br>-14 cocheras techadas con comando a distancia para apertura y cierre;<br>-Ascensor automático de última generación<br>-Excelente Ubicación<br><br>Construye Saux Wernly S.A., empresa con 36 años de experiencia en construcción y desarrollo de emprendimientos inmobiliarios en la región. <br>En esta ocasión, Campanarios 27 es un emprendimiento que supone un edificio con bajo costo de mantenimiento de los espacios comunes y por ende bajas expensas en el futuro. <br>Sus unidades contarán con una conveniente posibilidad de reventa o alquiler, gracias a la ubicación y características del edificio. <br><br>Fecha de entrega: 2021 (el plazo de financiación acompaña tiempo de obra del edificio).<br>Forma de ingreso al Fideicomiso flexible. Consultar.<br><br>IVANA BATLLE CASAS, Corredora Inmobiliaria CCI SANTA FE MAT. N° 0149<br><br><br>",Departamento,Venta
2UwaGjLGPWlBLRLc7sZjQg==,Propiedad,12/03/2020,31/12/9999,12/03/2020,-31609333,-60702124,Argentina,Santa Fe,Santa Fe,,,,13,4,2,224,177,,,Mensual,Venta de Casa 3 Hab. + depto. salida a 2 calles!,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Alejandra Cristolfo - MLS ID # 261116-28Venta de casa más departamento, ubicada en Pasaje Suárez 3079 con salida a Pedro de Vega.<br>La propiedad cuenta con tres habitaciones que forman parte de la casa, living, cocina-comedor, baño, lavadero y pasillo para ingresar a ambas propiedades.<br>El departamento es a estrenar con aberturas de aluminio, posee 1 habitación, cocina-comedor, lavadero y baño con bañera. <br>Entre ambas propiedades se encuentra un patio de 6 metros, lo cual favorece a ambos inmuebles, otorgándoles luz y aires a todos los ambientes. La zona es muy tranquila, próxima a dos grandes Avenidas, que forman parte de grandes centros comerciales de la ciudad. ",Casa,Venta
UNqA4xzg6xrYPzyH8cbwfw==,Propiedad,12/03/2020,14/07/2020,12/03/2020,-31627879,-60690773,Argentina,Santa Fe,Santa Fe,,,,4,3,3,285,230,,,Mensual,Venta Casa 3 Dorm Patio y Cochera doble,"Corredor Responsable: Maria Gisela Di Pangrazio - CCI Santa Fe N 0425 Contacto: Melisa Arce - MLS ID # 420191086-53Corredor Ma Gisela Di Pangrazio Matrícula N°0425<br><br>Venta casa al frente en Barrio Gral. Alvear.<br>A 8 cuadras de Avenida  Bv. Galvez y 1 cuadra de Avenida Gral. Paz.<br>Compuesta por 3 dormitorios continuos,galeria  vidriada y techada de espacios amplios y luminosos.<br>Cocina comedor totalmente modernizada,posee asador.-<br>Cuenta con 3 baños,1 sin terminar en el exterior.<br>Cochera doble,asador que comunica al patio verde con buenas dimensiones para proyectar piscina.-<br><br>Ver NOTA DE GESTOR.<br>",Casa,Venta
CUB8hbLUp8BoKeOi+hbu7Q==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316024913,-60668437,Argentina,Santa Fe,Santa Fe,,,,,,3,,,360000,USD,,Casa en venta de 3 dormitorios c/ cochera en Otros Barrios,"Magnífica casa sobre Talcahuano 7700, en Barrio Guadalupe. En su totalidad mide 1200 m2, de los cuales 180 m2 son cubiertos y 1020 m2 descubiertos. Cuenta con siete ambientes: living-comedor, cocina sectorizada, lavadero, escritorio, tres dormitorios (uno en suite), tres baños.  Patio verde con quincho y pileta. Posee dos garages semicubiertos.",Otro,Venta
dJgG8YbqNPp3BJtu8cEVKA==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316353263,-606949114,Argentina,Santa Fe,Santa Fe,,,,,,3,,,32000,USD,,En el corazon de Barrio Candioti,"Excelente casa ubicada en la calle Maipú 1900, Barrio Candioti Norte.  En su totalidad mide 210 m2, de los cuales 180 m2 son cubiertos y 30 m2 descubiertos. Cuenta con siete ambientes: living-comedor, cocina-comedor diario, cuatro dormitorios, tres baños y  quincho con asador. Posee garage cubierto y patio verde.  Cuenta con dormitorio en suite.",Otro,Venta
/JMNiddwPf23yDhS0UUtJw==,Propiedad,25/03/2020,31/12/9999,25/03/2020,-31774267,-60835901,Argentina,Santa Fe,Santa Fe,,,,5,3,1,7030,190,,,Mensual,ÚNICO!!! CASA Y GRAN LOTE FRENTE AL RÍO CORONDA,"Corredor Responsable: Marcos Provvidenti - CCI SANTA FE MAT N 0198Contacto: Fernando Musso - MLS ID # 420811008-196<br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>La propiedad se emplaza sobre un terreno 7.000 m2. El cual cuenta con un parquizado y vista increíble al Río Coronda.<br>Se ubica en el Pueblo de Sauce Viejo, a tres cuadras de la plaza principal. Por su ubicación y la gran superficie del terreno hacen que sea un producto único en su tipo. Además cuenta con todos los servicios de la zona.<br>La propiedad se desarrolla de: Estar, comedor principal, cocina amoblada, tres dormitorios, dos baños, amplia galería cubierta  cochera para dos vehículos y pileta climatizada.<br>Es una construcción sólida y funcional, con ambientes iluminados y ventilados naturalmente. El estado de mantenimiento es muy bueno. Cuenta además con aire acondicionado en galería y dormitorio. Sistema de alarma y cable.<br>Servicios de agua y gas natural instalados.<br><br>Terreno/ Proyección de negocio:<br>Medidas 75 m x 107 m aprox. frente al Río Coronda. Se encuentra totalmente parquizado con acceso a las tres calles que encierran el perímetro del lote. Gracias a esta ventaja puede proyectarse una futura subdivisión y aprovechar al máximo la superficie libre, generando un negocio con amplio margen de rentabilidad. <br>También ideal para armar complejos de cabañas, club, lugar de esparcimientos para gremios, financieras, bancos, etc.  ",Casa,Venta
2yWT4r7CFzEPMJznhpSNhw==,Propiedad,25/03/2020,27/06/2020,25/03/2020,-31653747,-6070869,Argentina,Santa Fe,Santa Fe,,,,2,1,1,55,55,960000,ARS,,OPORTUNIDAD! VENDE EL 61% CANCELADO DEPTO. 1 Dorm.,"Corredor Responsable: Marcos Provvidenti - CCI SANTA FE MAT N 0198Contacto: Walter Gomez - MLS ID # 420811055-3<br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br><br>Excelente Oportunidad de Negocio para INVERSIONISTAS!!! PJ 01.  N° 367<br>AL 40% MENOS DE SU VALOR ACTUALIZADO.<br>Se vende el 61% Cancelado de un Departamento Céntrico de 1 Dormitorio, Contrato Pilay en condición de Espera, Sin Adjudicar. <br>Posee 146 Cuotas Parte (Ordinarias) y 25 Cuotas Aguinaldo canceladas a la fecha, lo que representa el 61% de la Propiedad Inmueble, de un total de 240 cuotas ordinarias más 40 Cuotas Aguinaldo. <br>Posibilidad de Adjudicar la Unidad por Sorteos y Licitaciones periódicas. <br><br>El 39% restante de la Propiedad, se cancela mensualmente en Pesos y ajusta por el Indice de la Cámara Argentina de la Construcción, con un valor de cuota aproximado de $12.000. <br><br>Teniendo en cuenta que el Valor de Mercado actualizado de ésta Propiedad Cancelada, es de  $5.000.000 aproximadamente, y que se adquiere en esta operación por Contrato de Cesión de Derechos y Acciones el 61% por un total de $960.000 aprox., no se puede ver más que como un EXCELENTE NEGOCIO FINANCIERO-INMOBILIARIO!!!<br><br>Características del Departamento a construirse: Calidad de terminaciones Estandarizadas, Cerramientos de Aluminio pintado blanco, Pisos Cerámicos símil Porcelanato, Puertas interiores enchapadas en cedro de alta calidad, Dormitorios con Placards, Cocina con bajo mesada, Baño con Bañera, paredes revestidas en yeso y pintadas blanco. <br><br>Todos los Edificios del Sistema Pilay se construyen en terrenos céntricos de gran valorización de Mercado, en las siguientes ciudades del país: Santa Fe, Rosario, Paraná y Córdoba y en el exterior en Montevideo (Uruguay), lo que permite adjudicar las unidades y vender la Llave a valores del porcentaje real cancelado del Departamento en cuestión.<br>También da la posibilidad de pedir el cambio de Unidad adjudicada por la de emprendimientos nuevos del Sistema en Terrenos adquiridos fuera del éjido  urbano en cada localidad, en Condominios de gran parquización y estratégicas ubicaciones, similar al estilo de desarrollos en barrios privados.<br>Facilidad de entrada y salida de la inversión, teniendo en cuenta que éste es el momento del mercado en que estos contratos están a la baja y permiten adquirir grandes porcentajes de la propiedad a bajo costo, COMO EN ESTE CASO.<br>SIN DUDARLO... ÉSTE ES EL MOMENTO DE COMPRAR BARATO, EN PESOS Y VALORIZAR CARO Y EN DÓLARES A MEDIANO PLAZO!!!<br>",Departamento,Venta
+UDeBa1spRZIPPzRUXDP6Q==,Propiedad,25/03/2020,27/06/2020,25/03/2020,-31653454,-6070869,Argentina,Santa Fe,Santa Fe,,,,3,2,1,65,63,1100000,ARS,,AL 40% MENOS! ATENCIÓN INVERSIONISTAS! PILAY 2 DOR,"Corredor Responsable: Marcos Provvidenti - CCI SANTA FE MAT N 0198Contacto: Walter Gomez - MLS ID # 420811055-2<br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Excelente Oportunidad de Negocio para INVERSIONISTAS!!!<br>Se vende el 48% Cancelado de un Departamento Céntrico de 2 Dormitorios, Contrato Pilay en condición de Espera, Sin Adjudicar. <br>Posee 115 Cuotas Parte (Ordinarias) y 19 Cuotas Aguinaldo canceladas a la fecha, lo que representa el 48% de la Propiedad Inmueble, de un total de 240 cuotas ordinarias más 40 Cuotas Aguinaldo. <br>Posibilidad de Adjudicar la Unidad por Sorteos y Licitaciones periódicas. <br><br>El 52% restante de la Propiedad, se cancela mensualmente en Pesos y ajusta por el Indice de la Cámara Argentina de la Construcción, con un valor de cuota aproximado de $17.000. <br><br>Teniendo en cuenta que el Valor de Mercado actualizado de ésta Propiedad Cancelada, es de  $7.000.000 aproximadamente, y que se adquiere en esta operación por Contrato de Cesión de Derechos y Acciones el 48% por un total de $1.100.000 aprox., no se puede ver más que como un EXCELENTE NEGOCIO FINANCIEROINMOBILIARIO!!!<br><br>Características del Departamento a construirse: Calidad de terminaciones Estandarizadas, Cerramientos de Aluminio pintado blanco, Pisos Cerámicos símil Porcelanato, Puertas interiores enchapadas en cedro de alta calidad, Dormitorios con Placards, Cocina con bajo mesada, Baño con Bañera, paredes revestidas en yeso y pintadas blanco. <br><br>Todos los Edificios del Sistema Pilay se construyen en terrenos céntricos de gran valorización de Mercado, en las siguientes ciudades del país: Santa Fe, Rosario, Paraná y Córdoba y en el exterior en Montevideo (Uruguay), lo que permite adjudicar las unidades y vender la Llave a valores del porcentaje real cancelado del Departamento en cuestión.<br>También da la posibilidad de pedir el cambio de Unidad adjudicada por la de emprendimientos nuevos del Sistema en Terrenos adquiridos fuera del éjido  urbano en cada localidad, en Condominios de gran parquización y estratégicas ubicaciones, similar al estilo de desarrollos en barrios privados.<br>Facilidad de entrada y salida de la inversión, teniendo en cuenta que éste es el momento del mercado en que estos contratos están a la baja y permiten adquirir grandes porcentajes de la propiedad a bajo costo.<br>SIN DUDARLO... ÉSTE ES EL MOMENTO DE COMPRAR BARATO, EN PESOS Y VALORIZAR CARO Y EN DÓLARES A MEDIANO PLAZO!!!",Departamento,Venta
YxdvswtIIGKxD1w7ylhLFA==,Propiedad,25/03/2020,31/12/9999,25/03/2020,-31638017,-6071429,Argentina,Santa Fe,Santa Fe,,,,6,,,110,110,170000,USD,Mensual,Quinta venta,"Vivienda con pileta a estrenar, lista para mudarse!
Barrio Villa California, sobre el boulevard principal (calle del Sol) a 70mtrs de la ruta, y a 15 min. del centro, de fácil y rápido acceso.
Diseño moderno y sustentable, excelente calidad y terminaciones.
Espacios de amplias dimensiones con grandes ventanales todos totalmente seguros
Gran patio con pileta y jardín, terreno de 15x35
Estar-Comedor-Cocina
3 Dormitorios (uno en suite)
3 Baños
Pileta
Cochera
Asador-Deposito-calefón solar",Casa de campo,Venta
KkiJ9RKPR2FjMMvLubNWgQ==,Propiedad,25/03/2020,27/04/2020,25/03/2020,-3165239716,-6071245575,Argentina,Santa Fe,Santa Fe,,,,,,,,,77000,USD,,1 De Mayo  1900 - U$D 77.000 - Departamento en Venta,"Living-comedor, cocina, lavadero, 2 dormitorios y baño.  Precio único Muy buena ubicación.  Consulte.",Otro,Venta
e38X6BompUwCKdFPbD1L3A==,Propiedad,25/03/2020,28/04/2020,25/03/2020,-316099604,-607187839,Argentina,Santa Fe,Santa Fe,,,,,,,,,35000,USD,,Venta de casa (Blas parera y Llerena),"3 dormitorios, cocina-comedor patio con asador y entrada para auto",Otro,Venta
XHc/Z9JJch8gdkGRuyCd6Q==,Propiedad,25/03/2020,28/04/2020,25/03/2020,-31635533,-60708698,Argentina,Santa Fe,Santa Fe,,,,,,,,,90000,USD,,Venta de departamento (4 de Enero 3400),"1 dormitorio, cocina-comedor, baño, cochera (opcional). , hermosa vista, terraza con psicina.",Otro,Venta
/oYjZRAL9HXIuKeWZIdAzQ==,Propiedad,25/03/2020,18/04/2020,25/03/2020,-316319408,-606951557,Argentina,Santa Fe,Santa Fe,,,,,,1,,,95000,USD,,VENTA CASA EN ALVEAR - 2 DORMITORIOS - TIERRA DE SUEÑOS,"CASA 2 Dormitorios en  TDS DE ALVEARCasa ubicada en Alvear, en el Barrio Tierra de Sueños, sobre ruta 18 (Continuacion de Ov.  Lagos) a solo 8km de Rosario.  Casa de Dos dormitorios, no posee placar, con ventanas de aluminios y cortinas. Living Comedor muy amplio, y cocina separara e integrada al ambiente, con mesada y bajo mesada.  Desde la cocina se accede al lavadero. Baño muy amplio. Cuenta ademas con un espacio a utilizarse como escritorio o vestidor de uno de los dos dormitorios.  La casa tiene 88m2 exclusivos, mas la cochera de 18m2.  Esta propiedad se encuentra en un terreno de 10x30 de 300m2.  Cercado.  El barrio cuenta con alumbrado publico y red electrica.  USD 95. 000ELIO BOGADO(0341) . AR INVERSIONES Mat: 1388- Servicio de limpieza- Agua corriente- Desagüe cloacal- Video cable- Gas natural- Internet- Pavimento- Teléfono- Luz- Gas Envasado- Pozo negro- Agua Potable- Energía trifásica- Cochera fija cubierta  Ref#437912.",Otro,Venta
x1ZZ2EAe5zh4gthRKdYdXA==,Propiedad,25/03/2020,27/04/2020,25/03/2020,-3165291786,-6070972443,Argentina,Santa Fe,Santa Fe,,,,,,1,,,95000,USD,,San Jerónimo   1900 2°  - U$D 95.000 - Departamento en Venta,"Departamento céntrico a la calle.  Living comedor, cocina lavadero, 2 dormitorios con placares, baño, patiecito y balcón con asador.  Edificio con 4 años de antiguedad.  Opción con cochera.  Consulte.",Otro,Venta
POJwolzBw5MNuIn+wJczMQ==,Propiedad,25/03/2020,28/04/2020,25/03/2020,-315978963,-606689085,Argentina,Santa Fe,Santa Fe,,,,,,2,,,75000,USD,,"Casa en venta, Pje. Angelelli 8200","Casa a terminar con gran terreno. En total son 285m2 de terreno, con un gran patio y espacio para varios vehículos.  La casa tiene en planta alta 3 dormitorios y un escritorio que puede utilizarse como habitación también.  En planta baja, baño social, cocina independiente y estar-comedor amplio.  Se necesitan trabajos de terminación, colocación de pisos en algunos de los dormitorios y en el baño de la planta baja.  La cocina también necesita refacción y mobiliario. El barrio cuenta con todos los servicios.  CONSULTANOS. Patricio Fosco | patriciofoscogmail. com | 2",Otro,Venta
xhqM890JguDX3NeugwKrFg==,Propiedad,25/03/2020,28/04/2020,25/03/2020,-316463805,-607014328,Argentina,Santa Fe,Santa Fe,,,,,,2,,,120000,USD,,Venta de departamento (Belgrano 2624),"Duplex de 3 Dormitorios con Placares, Cocina, Living, Comedor, 2 Baños y Hermosa Vista al Puerto.",Otro,Venta
w3NmVagNfrbF9WWKBX4STg==,Propiedad,25/03/2020,28/04/2020,25/03/2020,-315996791,-607080159,Argentina,Santa Fe,Santa Fe,,,,,,2,,,215000,USD,,Casa quinta en Oliveros,"El inmueble se compone de un Lote de Terreno de 10. 500 metros cuadrados los cuales poseen frente sobre calle San Juan 75 metros  y 140 metros de fondo que se extienden hasta los lotes linderos que son también fracciones grandes, conformando un amplio terreno parquizado, forestado con bosques de eucaliptos, cercado y amplios espacios libres de terreno.  El terreno La construcción principal que posee se encuentra resuelta en una planta haciendo un total de área habitable aproximado de 80 m2 cubiertos que se encuentra resuelta con las siguientes habitaciones:Comedor de buenas dimensiones, con aberturas grandes con vistas hacia el parque.  Cocina resuelta en L con amoblamiento de bajo mesada en cedro con mesada de mármol y revestimiento cerámicos y bacha doble con instalación de agua fría y caliente por calefón. Baño: Cuarto de baño con bañera,  sanitarios y bacha con pie de loza buena calidad, con agua fría y caliente por calefón. Dos dormitorios amplios aproximadamente de 16 m2, con revestimientos en las paredes, buena ventilación e iluminación.  Galería exteriorCubierta: los techos se encuentran resueltos en varias aguas, todos ellos en vigueta.  Buenas terminaciones. Pisos: Los pisos que posee la vivienda son de cerámica de buena calidad. Aberturas: Las aberturas con las que cuenta el inmueble son todas en chapa color  con celosías y rejas en buen estado. Muros: Toda la vivienda posee muy buenos acabados en sus muros los cuales cuentan con tratamiento de pintura. Calidad de mantenimiento en general: ExcelenteTipo de Construcción: Muros perimetrales en ladrillo común. Construcciones secundarias:Quincho:  Amplio quincho en forma rectangular  de aproximadamente 75 metros cuadrados con área  de parrilla y mesada generosa en ladrillo visto con  mármol, bacha con instalación agua fría y caliente por calefón con bajo mesada , baño con ante baño, revestimiento cerámico, pisos cerámicos muros ladrillo visto y techo madera a dos aguas con teja francesa en su cubierta.  Aberturas de aluminio crudo.  Todo en muy buen estado. Piscina de buenas dimensiones y profundidad de material con cuarto para bombas y plataforma para pérgola. Galpón: Uso para guardado y multiuso de ocho metros de largo por cuatro metros de ancho construido con placas pre moldeadas, contra piso sin revestimiento  y portón en chapa. Posee una óptima distribución en general, tanto la casa principal como el quincho.  La calidad de los materiales de de terminaciones son de buena calidad.   - KP25193 -  - Aviso publicado por KiteProp CRM Inmobiliario",Otro,Venta
